Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-29 23:56:58.491,114259.9,0.114,BTCUSDT
2025-09-29 23:56:58.491,114259.9,0.047,BTCUSDT
2025-09-29 23:56:58.491,114259.9,0.004,BTCUSDT
2025-09-29 23:56:58.491,114260.0,0.01,BTCUSDT
2025-09-29 23:56:58.491,114260.0,0.003,BTCUSDT
2025-09-29 23:56:58.491,114260.0,0.001,BTCUSDT
2025-09-29 23:56:58.491,114260.0,0.001,BTCUSDT
2025-09-29 23:56:58.491,114260.0,0.006,BTCUSDT
2025-09-29 23:56:58.492,114260.3,0.002,BTCUSDT
2025-09-29 23:56:58.492,114260.4,0.002,BTCUSDT
2025-09-29 23:56:58.493,114261.0,0.002,BTCUSDT
2025-09-29 23:56:58.493,114261.4,0.002,BTCUSDT
2025-09-29 23:56:58.493,114261.6,0.002,BTCUSDT
2025-09-29 23:56:58.493,114261.7,0.02,BTCUSDT
2025-09-29 23:56:58.493,114261.7,0.071,BTCUSDT
2025-09-29 23:56:58.502,114261.7,0.006,BTCUSDT
2025-09-29 23:56:58.502,114261.7,0.001,BTCUSDT
2025-09-29 23:56:58.502,114261.7,0.001,BTCUSDT
2025-09-29 23:56:58.502,114261.9,0.001,BTCUSDT
2025-09-29 23:56:58.502,114262.1,0.001,BTCUSDT
2025-09-29 23:56:58.502,114262.1,0.001,BTCUSDT
2025-09-29 23:56:58.502,114262.1,0.002,BTCUSDT
2025-09-29 23:56:58.502,114262.1,0.055,BTCUSDT
2025-09-29 23:56:58.502,114262.1,0.046,BTCUSDT
2025-09-29 23:56:58.502,114262.1,0.241,BTCUSDT
2025-09-29 23:56:58.502,114262.1,0.132,BTCUSDT
2025-09-29 23:56:58.502,114262.1,0.059,BTCUSDT
2025-09-29 23:56:58.502,114262.2,0.005,BTCUSDT
2025-09-29 23:56:58.502,114262.2,0.002,BTCUSDT
2025-09-29 23:56:58.502,114262.4,0.001,BTCUSDT
2025-09-29 23:56:58.502,114262.5,0.002,BTCUSDT
2025-09-29 23:56:58.502,114262.5,0.001,BTCUSDT
2025-09-29 23:56:58.502,114262.6,0.001,BTCUSDT
2025-09-29 23:56:58.503,114262.6,0.009,BTCUSDT
2025-09-29 23:56:58.503,114262.8,0.002,BTCUSDT
2025-09-29 23:56:58.503,114262.8,0.005,BTCUSDT
2025-09-29 23:56:58.503,114263.0,0.122,BTCUSDT
2025-09-29 23:56:58.503,114263.2,0.002,BTCUSDT
2025-09-29 23:56:58.504,114263.4,0.001,BTCUSDT
2025-09-29 23:56:58.504,114263.4,0.002,BTCUSDT
2025-09-29 23:56:58.504,114263.6,0.002,BTCUSDT
2025-09-29 23:56:58.504,114263.6,0.003,BTCUSDT
2025-09-29 23:56:58.504,114263.7,0.001,BTCUSDT
2025-09-29 23:56:58.504,114263.8,0.001,BTCUSDT
2025-09-29 23:56:58.504,114264.0,0.002,BTCUSDT
2025-09-29 23:56:58.504,114264.0,0.001,BTCUSDT
2025-09-29 23:56:58.504,114264.0,0.002,BTCUSDT
2025-09-29 23:56:58.505,114264.3,0.002,BTCUSDT
2025-09-29 23:56:58.525,114264.6,0.002,BTCUSDT
2025-09-29 23:56:58.525,114264.6,0.001,BTCUSDT
2025-09-29 23:56:58.525,114264.6,0.001,BTCUSDT
2025-09-29 23:56:58.525,114264.6,0.001,BTCUSDT
2025-09-29 23:56:58.525,114264.6,0.001,BTCUSDT
2025-09-29 23:56:58.525,114264.6,0.001,BTCUSDT
2025-09-29 23:56:58.525,114264.6,0.001,BTCUSDT
2025-09-29 23:56:58.525,114264.6,0.001,BTCUSDT
2025-09-29 23:56:58.525,114264.6,0.001,BTCUSDT
2025-09-29 23:56:58.525,114264.6,0.001,BTCUSDT
2025-09-29 23:56:58.525,114264.8,0.001,BTCUSDT
2025-09-29 23:56:58.525,114264.8,0.007,BTCUSDT
2025-09-29 23:56:58.525,114264.9,0.002,BTCUSDT
2025-09-29 23:56:58.525,114265.0,0.002,BTCUSDT
2025-09-29 23:56:58.525,114265.2,0.002,BTCUSDT
2025-09-29 23:56:58.525,114265.5,0.001,BTCUSDT
2025-09-29 23:56:58.525,114265.5,0.06,BTCUSDT
2025-09-29 23:56:58.525,114265.8,0.001,BTCUSDT
2025-09-29 23:56:58.525,114265.8,0.001,BTCUSDT
2025-09-29 23:56:58.525,114265.8,0.002,BTCUSDT
2025-09-29 23:56:58.525,114266.0,0.043,BTCUSDT
2025-09-29 23:56:58.525,114266.0,0.002,BTCUSDT
2025-09-29 23:56:58.525,114266.4,0.002,BTCUSDT
2025-09-29 23:56:58.525,114266.5,0.001,BTCUSDT
2025-09-29 23:56:58.525,114266.9,0.005,BTCUSDT
2025-09-29 23:56:58.525,114267.0,0.002,BTCUSDT
2025-09-29 23:56:58.525,114267.0,0.002,BTCUSDT
2025-09-29 23:56:58.525,114267.1,0.001,BTCUSDT
2025-09-29 23:56:58.525,114267.5,0.001,BTCUSDT
2025-09-29 23:56:58.525,114267.5,0.002,BTCUSDT
2025-09-29 23:56:58.525,114267.6,0.002,BTCUSDT
2025-09-29 23:56:58.525,114267.6,0.002,BTCUSDT
2025-09-29 23:56:58.525,114267.8,0.002,BTCUSDT
2025-09-29 23:56:58.525,114267.8,0.006,BTCUSDT
2025-09-29 23:56:58.525,114268.0,0.001,BTCUSDT
2025-09-29 23:56:58.525,114268.2,0.956,BTCUSDT
2025-09-29 23:56:58.563,114268.2,0.002,BTCUSDT
2025-09-29 23:56:58.563,114268.2,0.001,BTCUSDT
2025-09-29 23:56:58.563,114268.2,0.001,BTCUSDT
2025-09-29 23:56:58.563,114268.2,0.001,BTCUSDT
2025-09-29 23:56:58.563,114268.2,0.001,BTCUSDT
2025-09-29 23:56:58.563,114268.2,0.001,BTCUSDT
2025-09-29 23:56:58.563,114268.2,0.001,BTCUSDT
2025-09-29 23:56:58.563,114268.2,0.001,BTCUSDT
2025-09-29 23:56:58.563,114268.2,0.002,BTCUSDT
2025-09-29 23:56:58.563,114268.2,0.001,BTCUSDT
2025-09-29 23:56:58.563,114268.2,0.001,BTCUSDT
2025-09-29 23:56:58.563,114268.2,0.002,BTCUSDT
2025-09-29 23:56:58.563,114268.2,0.002,BTCUSDT
2025-09-29 23:56:58.563,114268.2,0.018,BTCUSDT
2025-09-29 23:56:58.563,114268.4,0.001,BTCUSDT
2025-09-29 23:56:58.563,114268.4,0.001,BTCUSDT
2025-09-29 23:56:58.563,114268.5,0.004,BTCUSDT
2025-09-29 23:56:58.563,114268.8,0.002,BTCUSDT
2025-09-29 23:56:58.565,114269.1,0.001,BTCUSDT
2025-09-29 23:56:58.565,114269.2,0.001,BTCUSDT
2025-09-29 23:56:58.565,114269.2,0.002,BTCUSDT
2025-09-29 23:56:58.565,114269.4,0.001,BTCUSDT
2025-09-29 23:56:58.565,114269.4,0.002,BTCUSDT
2025-09-29 23:56:58.565,114269.6,0.002,BTCUSDT
2025-09-29 23:56:58.565,114269.6,0.003,BTCUSDT
2025-09-29 23:56:58.568,114269.8,0.008,BTCUSDT
2025-09-29 23:56:58.568,114270.0,0.001,BTCUSDT
2025-09-29 23:56:58.568,114270.0,0.01,BTCUSDT
2025-09-29 23:56:58.573,114270.0,0.001,BTCUSDT
2025-09-29 23:56:58.573,114270.0,0.002,BTCUSDT
2025-09-29 23:56:58.573,114270.0,0.001,BTCUSDT
2025-09-29 23:56:58.576,114270.1,0.001,BTCUSDT
2025-09-29 23:56:58.576,114270.1,0.001,BTCUSDT
2025-09-29 23:56:58.576,114270.2,0.013,BTCUSDT
2025-09-29 23:56:58.576,114270.2,0.013,BTCUSDT
2025-09-29 23:56:58.595,114270.4,0.001,BTCUSDT
2025-09-29 23:56:58.595,114270.4,0.001,BTCUSDT
2025-09-29 23:56:58.595,114270.4,0.001,BTCUSDT
2025-09-29 23:56:58.595,114270.4,0.001,BTCUSDT
2025-09-29 23:56:58.595,114270.4,0.001,BTCUSDT
2025-09-29 23:56:58.595,114270.4,0.001,BTCUSDT
2025-09-29 23:56:58.595,114270.6,0.002,BTCUSDT
2025-09-29 23:56:58.595,114270.9,0.002,BTCUSDT
2025-09-29 23:56:58.595,114271.2,0.002,BTCUSDT
2025-09-29 23:56:58.595,114271.3,0.019,BTCUSDT
2025-09-29 23:56:58.596,114271.3,0.007,BTCUSDT
2025-09-29 23:56:58.596,114271.6,0.001,BTCUSDT
2025-09-29 23:56:58.596,114271.7,0.003,BTCUSDT
2025-09-29 23:56:58.596,114271.8,0.001,BTCUSDT
2025-09-29 23:56:58.596,114271.8,0.002,BTCUSDT
2025-09-29 23:56:58.596,114272.1,0.002,BTCUSDT
2025-09-29 23:56:58.596,114272.2,0.002,BTCUSDT
2025-09-29 23:56:58.596,114272.4,0.001,BTCUSDT
2025-09-29 23:56:58.596,114272.4,0.001,BTCUSDT
2025-09-29 23:56:58.596,114272.4,0.002,BTCUSDT
2025-09-29 23:56:58.596,114272.6,0.001,BTCUSDT
2025-09-29 23:56:58.596,114272.6,0.001,BTCUSDT
2025-09-29 23:56:58.596,114272.6,0.001,BTCUSDT
2025-09-29 23:56:58.596,114272.9,0.001,BTCUSDT
2025-09-29 23:56:58.596,114273.0,0.002,BTCUSDT
2025-09-29 23:56:58.596,114273.0,0.002,BTCUSDT
2025-09-29 23:56:58.596,114273.2,0.01,BTCUSDT
2025-09-29 23:56:58.621,114273.2,0.008,BTCUSDT
2025-09-29 23:56:58.621,114273.2,0.001,BTCUSDT
2025-09-29 23:56:58.621,114273.2,0.001,BTCUSDT
2025-09-29 23:56:58.621,114273.2,0.001,BTCUSDT
2025-09-29 23:56:58.621,114273.2,0.001,BTCUSDT
2025-09-29 23:56:58.621,114273.2,0.001,BTCUSDT
2025-09-29 23:56:58.621,114273.2,0.001,BTCUSDT
2025-09-29 23:56:58.621,114273.2,0.001,BTCUSDT
2025-09-29 23:56:58.621,114273.2,0.001,BTCUSDT
2025-09-29 23:56:58.621,114273.2,0.001,BTCUSDT
2025-09-29 23:56:58.621,114273.3,0.001,BTCUSDT
2025-09-29 23:56:58.621,114273.4,0.004,BTCUSDT
2025-09-29 23:56:58.636,114273.4,0.001,BTCUSDT
2025-09-29 23:56:58.636,114273.4,0.001,BTCUSDT
2025-09-29 23:56:58.636,114273.4,0.001,BTCUSDT
2025-09-29 23:56:58.636,114273.6,0.002,BTCUSDT
2025-09-29 23:56:58.649,114273.9,0.001,BTCUSDT
2025-09-29 23:56:58.649,114273.9,0.001,BTCUSDT
2025-09-29 23:56:58.649,114273.9,0.001,BTCUSDT
2025-09-29 23:56:58.649,114273.9,0.001,BTCUSDT
2025-09-29 23:56:58.649,114274.0,0.065,BTCUSDT
2025-09-29 23:56:58.652,114274.5,0.005,BTCUSDT
2025-09-29 23:56:58.655,114274.6,0.011,BTCUSDT
2025-09-29 23:56:58.655,114274.6,0.661,BTCUSDT
2025-09-29 23:56:58.655,114274.6,0.605,BTCUSDT
2025-09-29 23:56:58.668,114274.7,0.001,BTCUSDT
2025-09-29 23:56:58.668,114274.7,0.001,BTCUSDT
2025-09-29 23:56:58.668,114274.7,0.001,BTCUSDT
2025-09-29 23:56:58.668,114274.7,0.001,BTCUSDT
2025-09-29 23:56:58.668,114274.7,0.001,BTCUSDT
2025-09-29 23:56:58.668,114274.7,0.001,BTCUSDT
2025-09-29 23:56:58.668,114274.7,0.001,BTCUSDT
2025-09-29 23:56:58.668,114274.8,0.001,BTCUSDT
2025-09-29 23:56:58.668,114274.8,0.002,BTCUSDT
2025-09-29 23:56:58.668,114275.0,0.001,BTCUSDT
2025-09-29 23:56:58.668,114275.0,0.001,BTCUSDT
2025-09-29 23:56:58.668,114275.0,0.007,BTCUSDT
2025-09-29 23:56:58.668,114275.4,0.002,BTCUSDT
2025-09-29 23:56:58.668,114275.6,0.001,BTCUSDT
2025-09-29 23:56:58.668,114275.7,0.001,BTCUSDT
2025-09-29 23:56:58.668,114275.8,0.001,BTCUSDT
2025-09-29 23:56:58.668,114275.9,0.001,BTCUSDT
2025-09-29 23:56:58.668,114276.0,0.007,BTCUSDT
2025-09-29 23:56:58.668,114276.0,0.002,BTCUSDT
2025-09-29 23:56:58.683,114276.2,0.001,BTCUSDT
2025-09-29 23:56:58.683,114276.2,0.001,BTCUSDT
2025-09-29 23:56:58.683,114276.2,0.001,BTCUSDT
2025-09-29 23:56:58.683,114276.2,0.001,BTCUSDT
2025-09-29 23:56:58.683,114276.2,0.001,BTCUSDT
2025-09-29 23:56:58.683,114276.2,0.001,BTCUSDT
2025-09-29 23:56:58.683,114276.2,0.001,BTCUSDT
2025-09-29 23:56:58.683,114276.2,0.035,BTCUSDT
2025-09-29 23:56:58.684,114276.2,0.072,BTCUSDT
2025-09-29 23:56:58.751,114276.1,0.541,BTCUSDT
2025-09-29 23:56:58.751,114276.1,0.001,BTCUSDT
2025-09-29 23:56:58.751,114276.1,0.276,BTCUSDT
2025-09-29 23:56:58.751,114276.1,0.323,BTCUSDT
2025-09-29 23:56:58.751,114276.1,0.195,BTCUSDT
2025-09-29 23:56:58.760,114276.2,0.001,BTCUSDT
2025-09-29 23:56:58.760,114276.2,0.001,BTCUSDT
2025-09-29 23:56:58.760,114276.2,0.001,BTCUSDT
2025-09-29 23:56:58.760,114276.2,0.037,BTCUSDT
2025-09-29 23:56:59.030,114276.1,0.014,BTCUSDT
2025-09-29 23:56:59.030,114276.2,0.001,BTCUSDT
2025-09-29 23:56:59.030,114276.2,0.029,BTCUSDT
2025-09-29 23:56:59.313,114276.2,0.029,BTCUSDT
2025-09-29 23:56:59.406,114276.2,0.041,BTCUSDT
